id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,year_value,present,school,has_sib,exposure_smoke,exposure_drink,exposure_mj
614,2,1,0,4.5,0,0,0,0,0,1,2011,1,115,1,0,0,0
614,3,1,0,4,0,0,0,0,0,1,2012,1,115,1,0,0,0
614,4,1,0,3.5,0,0,0,0,1,1,2013,1,115,1,0,0,0
615,1,1,1,4.5,0,0,0,1,0,1,2010,1,115,1,-1,-1,-1
615,2,1,1,3.5,0,0,0,0,0,0,2011,1,115,1,0.5,0.333333333333333,0.333333333333333
615,3,1,1,1.5,0,0,0,1,0,0,2012,1,115,1,0.4,0.6,0.4
615,4,1,0,4.5,0,1,0,1,1,0,2013,1,115,1,0,0.25,0
616,1,1,1,3.5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
616,2,1,1,3.5,0,0,0,0,0,0,2011,1,115,1,0,0.75,0.25
616,4,1,1,3.5,0,0,0,1,1,1,2013,1,115,1,0,0,0
617,2,1,1,4.5,0,0,0,0,0,1,2011,1,115,1,0,0.333333333333333,0
617,3,1,1,5,0,1,0,0,0,1,2012,1,115,1,0,0,0
617,4,1,1,4.5,0,1,1,0,0,1,2013,1,115,1,0,1,0
618,2,1,1,2.5,0,1,0,1,0,1,2011,1,115,1,0.166666666666667,0.333333333333333,0.333333333333333
618,3,1,1,2.5,0,1,1,1,0,1,2012,1,115,1,0,1,0.5
618,4,1,1,3,0,1,1,1,1,1,2013,1,115,1,0,1,0
619,3,1,1,3.5,0,1,0,0,0,1,2012,1,115,1,0,0,0
619,4,1,1,3.5,0,1,0,0,0,1,2013,1,115,1,0,0.5,0
620,1,1,1,3.5,0,1,1,0,0,0,2010,1,115,1,-1,-1,-1
620,2,1,1,3.5,0,1,1,0,0,1,2011,1,115,1,0,0.5,0.5
620,3,1,1,3.5,0,1,1,0,0,0,2012,1,115,1,0,0,0
620,4,1,1,4,0,1,1,0,0,0,2013,1,115,1,0,0,0
624,1,1,0,2.5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
624,3,1,0,1.5,0,0,0,0,0,1,2012,1,115,1,0.272727272727273,0.181818181818182,0.181818181818182
624,4,1,0,1.5,0,0,0,0,0,1,2013,1,115,1,0.666666666666667,0.666666666666667,0.666666666666667
625,3,1,0,3.5,0,1,0,0,0,0,2012,1,115,1,0,0,0
625,4,1,0,3.5,0,1,0,0,0,0,2013,1,115,1,0.5,0.333333333333333,0.333333333333333
626,1,1,0,5,0,0,0,0,0,0,2010,1,115,0,-1,-1,-1
626,2,1,0,4.83333333333333,0,0,0,0,0,1,2011,1,115,0,0,0,0
626,3,1,0,4.5,0,0,0,0,0,0,2012,1,115,0,0,0,0
626,4,1,0,5,0,0,0,0,0,0,2013,1,115,0,0.333333333333333,0.333333333333333,0.333333333333333
627,1,1,0,2.5,0,0,0,1,0,1,2010,1,115,1,-1,-1,-1
627,2,1,0,3,0,0,0,1,0,1,2011,1,115,1,0,0,0
627,3,1,0,3.5,0,1,0,1,0,0,2012,1,115,1,0,0,0
627,4,1,0,3.5,0,1,0,1,1,1,2013,1,115,1,0,0,0
629,1,1,1,4.5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
629,3,1,1,3.5,0,1,0,0,1,0,2012,1,115,1,0,0,0
629,4,1,1,4.5,0,1,1,0,1,0,2013,1,115,1,0,0.5,0
630,1,1,1,3.25,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
630,2,1,1,3,0,0,0,0,0,0,2011,1,115,1,0.333333333333333,0.5,0.166666666666667
630,4,1,1,3.5,0,0,0,0,0,0,2013,1,115,1,0,0,0
631,2,1,1,4.5,0,1,1,0,0,1,2011,1,115,1,0,0,0
631,4,1,1,4.5,0,1,1,0,0,1,2013,1,115,1,0,0,0
632,1,1,1,5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
632,2,1,1,5,0,0,0,0,0,0,2011,1,115,1,0,0.25,0
632,4,1,1,4.5,0,0,0,0,0,0,2013,1,115,0,0,0,0
634,1,1,1,3.5,0,1,1,0,0,1,2010,1,115,1,-1,-1,-1
634,3,1,1,4.5,0,1,1,0,0,1,2012,1,115,1,0,0,0
634,4,1,1,5,0,1,1,0,0,1,2013,1,115,1,0.333333333333333,0.666666666666667,0.333333333333333
635,1,0,1,5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
635,2,0,1,5,0,0,0,0,0,1,2011,1,115,1,0,0.166666666666667,0
635,3,0,1,5,0,0,0,0,0,1,2012,1,115,1,0,0,0
635,4,0,1,5,0,0,0,0,0,1,2013,1,115,1,0,0.428571428571429,0
637,1,1,0,2.5,0,0,0,1,0,0,2010,1,115,1,-1,-1,-1
637,4,1,0,4,1,1,1,1,0,0,2013,1,115,1,0.666666666666667,0.666666666666667,0.666666666666667
638,1,1,1,5,0,1,0,0,0,0,2010,1,115,1,-1,-1,-1
638,2,1,1,5,0,1,0,0,0,0,2011,1,115,1,0.222222222222222,0.333333333333333,0.222222222222222
638,3,1,1,5,0,1,0,0,0,0,2012,1,115,1,0.0833333333333333,0.25,0.0833333333333333
638,4,1,1,5,0,1,0,0,0,1,2013,1,115,1,0,0.428571428571429,0
639,1,1,1,4.5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
639,2,1,1,4.5,0,0,0,0,0,0,2011,1,115,1,0,0.5,0.25
639,3,1,1,4.5,0,0,0,0,0,0,2012,1,115,1,0,0.333333333333333,0.111111111111111
642,1,0,1,5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
642,2,0,1,5,0,0,0,0,0,0,2011,1,115,1,0.0769230769230769,0.307692307692308,0.153846153846154
642,3,0,1,5,0,0,0,0,0,0,2012,1,115,1,0,0.142857142857143,0
643,1,1,0,3.5,1,0,1,0,0,1,2010,1,115,1,-1,-1,-1
643,2,1,0,3.5,1,0,1,0,0,1,2011,1,115,1,0.25,0.5,0.25
643,4,1,0,3.5,1,1,1,0,1,0,2013,1,115,1,0,0.5,0.5
644,1,1,0,2.5,0,0,0,1,0,1,2010,1,115,1,-1,-1,-1
644,2,1,0,2.5,0,0,0,0,0,1,2011,1,115,1,0.444444444444444,0.444444444444444,0.333333333333333
646,3,1,1,4,0,0,0,0,0,0,2012,1,115,1,0,0,0
646,4,1,1,4.5,0,1,0,0,1,1,2013,1,115,1,0.25,0.75,0
647,3,1,1,4.5,0,0,0,0,0,1,2012,1,115,1,0,0,0
647,4,1,1,5,0,0,0,0,0,0,2013,1,115,1,0,0.714285714285714,0.142857142857143
648,1,1,1,2.5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
648,2,1,1,3.5,0,1,0,0,0,1,2011,1,115,1,1,1,1
648,4,1,1,4.5,1,1,1,0,0,0,2013,1,115,1,0,0,0
650,2,1,1,3.5,0,0,1,0,0,0,2011,1,115,1,0.666666666666667,0.333333333333333,0.666666666666667
650,3,1,1,3.5,0,0,1,0,0,0,2012,1,115,1,0.333333333333333,0.666666666666667,0.333333333333333
650,4,1,1,4.5,0,1,1,0,0,0,2013,1,115,1,0.75,0.75,0.75
652,1,1,0,3.5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
652,2,1,0,3,1,0,0,1,0,0,2011,1,115,1,0.428571428571429,0.571428571428571,0.428571428571429
652,3,1,0,3.5,1,1,0,1,0,0,2012,1,115,1,0.461538461538462,0.692307692307692,0.615384615384615
653,3,1,0,4.5,0,0,0,0,0,1,2012,1,115,1,0,0,0
653,4,1,0,4,0,0,0,1,0,0,2013,1,115,1,0.333333333333333,0.333333333333333,0.333333333333333
654,2,1,1,4.5,0,0,0,0,0,0,2011,1,115,1,0,0,0
654,3,1,1,4.5,0,0,0,0,0,0,2012,1,115,1,0,1,1
654,4,1,1,4.5,0,1,0,0,0,0,2013,1,115,1,0,0,0
656,1,1,1,4.5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
656,2,1,1,4.5,0,0,0,0,0,0,2011,1,115,1,0,0.6,0
656,4,1,1,4.5,0,1,0,0,0,0,2013,1,115,1,0,0,0
657,1,1,1,3,0,1,0,0,0,0,2010,1,115,1,-1,-1,-1
657,2,1,1,3.5,0,1,0,0,0,0,2011,1,115,1,0,0.363636363636364,0.0909090909090909
657,3,1,1,3.5,0,1,0,0,0,0,2012,1,115,1,0,0.777777777777778,0.222222222222222
657,4,1,1,3.5,0,1,0,0,0,0,2013,1,115,1,0,0.6,0.2
659,1,1,0,3.5,0,0,0,0,0,1,2010,1,115,1,-1,-1,-1
659,2,1,0,3.5,0,0,0,0,0,1,2011,1,115,1,0,0.125,0
659,3,1,0,3.5,0,1,0,0,0,1,2012,1,115,1,0.25,0,0.25
659,4,1,0,3.5,0,1,0,0,1,1,2013,1,115,1,0.333333333333333,0.333333333333333,0.333333333333333
660,1,0,0,5,0,0,0,1,0,1,2010,1,115,1,-1,-1,-1
660,2,0,0,5,0,0,0,1,0,1,2011,1,115,1,0.1,0.4,0
660,3,0,0,5,0,0,0,1,0,1,2012,1,115,1,0,0.25,0
660,4,0,0,5,0,0,0,1,1,0,2013,1,115,1,0.25,0.5,0.25
661,1,1,0,4.5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
661,2,1,0,4.5,0,0,0,0,0,0,2011,1,115,1,0,0,0
661,3,1,0,4.5,0,0,0,0,0,0,2012,1,115,1,0,0,0
661,4,1,0,4,0,0,0,0,0,0,2013,1,115,1,0.125,0.5,0.25
662,1,1,1,4.5,0,0,0,0,0,0,2010,1,115,1,-1,-1,-1
662,2,1,1,4.5,0,0,0,0,0,0,2011,1,115,1,0.285714285714286,0.428571428571429,0.285714285714286
662,3,1,1,4.5,0,0,0,0,0,0,2012,1,115,1,0.25,0.625,0.25
662,4,1,1,4.5,0,0,0,0,0,0,2013,1,115,1,0,0.875,0
